export_params,fs,graphic,id,p,type,v
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreChainBrute,2624,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_drunkenFool,2625,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_YetiIntoxicated,2626,0,3,2
{'uses': ['chest']},0,Chests/GenerallyGoodWeekendPromoChest,2627,0,3,2
{'uses': ['icon']},0,SalePacks/GenerallyGoodWeekend_Banner,2628,0,1,2
{'uses': ['icon']},0,SalePacks/GenerallyGoodWeekend_Notification,2629,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_GenerallyGood,2630,0,1,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBatteringRam_2,2631,0,3,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBatteringRam_3,2632,0,3,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBoltLauncher_2,2633,0,3,2
{'uses': ['monster']},0,Monsters/Giants/Monster_Giant_OgreBoltLauncher_3,2634,0,3,3
{'uses': ['icon']},0,Icons/Icon_Familiar,2646,0,1,2
{'uses': ['chest']},0,Chests/FestivalofFoolsGoldChest,2635,0,3,2
{'uses': ['chest']},0,Chests/FestivalofFoolsSilverChest,2636,0,3,2
"{'uses': ['familiar'], 'export_animation': True}",0,Familiars/Familiar_Almiraj,2637,0,1,3
"{'uses': ['familiar'], 'export_animation': True}",0,Familiars/Familiar_MageHand,2638,0,1,3
"{'uses': ['familiar'], 'export_animation': True}",0,Familiars/Familiar_Pixie,2639,0,1,3
"{'uses': ['familiar'], 'export_animation': True}",0,Familiars/Familiar_Pseudodragon,2640,0,1,3
{'uses': ['icon']},0,Icons/Champions/Console/Icon_Console_Ultimate_Jarlaxle,2641,0,1,2
{'uses': ['portrait']},0,Icons/Champions/Console/Icon_Console_Portrait_Minsc,2642,0,1,3
{'uses': ['projectile']},0,Projectiles/Projectile_CannonBall,2643,0,1,2
{'uses': ['doodad']},0,Doodads/Doodad_Jungle_RottenLog,2644,0,3,2
{'uses': ['doodad']},0,Doodads/Doodad_Jungle_DinoBlocker,2645,0,3,2
{'uses': ['package_deal']},0,SalePacks/ChwingaPack,2647,0,1,2
{'uses': ['package_deal']},0,SalePacks/ChwingaPack_Small,2648,0,1,2
{'uses': ['package_deal']},0,SalePacks/GazerPack,2649,0,1,2
{'uses': ['package_deal']},0,SalePacks/GazerPack_Small,2650,0,1,2
{'uses': ['package_deal']},0,SalePacks/PseudodragonPack,2651,0,1,2
{'uses': ['package_deal']},0,SalePacks/PseudodragonPack_Small,2652,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_GreenFlameBladeRicochet,2653,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_Stink,2654,0,1,3
"{'uses': ['effect'], 'export_animation': True}",0,Effects/GreenFireballExpansion,2655,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Achievement_Greengrass_1,2656,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Achievement_Greengrass_2,2657,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Achievement_Greengrass_3,2658,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Achievement_Greengrass_4,2659,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Achievement_Greengrass_5,2660,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Adventure,2661,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Banner,2662,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Blessings,2663,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_BlessingsTab,2664,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Currency,2665,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_DivineFavor,2666,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_MiniCurrency,2667,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_MiniFavor,2668,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_TabAdventure,2669,0,1,3
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_TabChampion,2670,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Variant1,2671,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Variant2,2672,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Icon_Variant3,2673,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Inventory_GoldChest,2674,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Inventory_SilverChest,2675,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_Notification,2676,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Greengrass/Greengrass_Quest_BrainFluid,2677,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Greengrass/Greengrass_Quest_IntellectDevourerBrain,2678,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Greengrass/Greengrass_Quest_QuaggothClaw,2679,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2018Greengrass/Greengrass_Quest_SilverSword,2680,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_RandomChest,2681,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_UpgradeLarge_1,2682,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_UpgradeLarge_2,2683,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Greengrass_UpgradeLarge_3,2684,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_DeftStrike,2685,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_KenseiCleave,2686,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_StunningStrike,2687,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Specialization_NrakkKenseiAdvantage,2688,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Specialization_NrakkUnerringAccuracy,2689,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Ultimate_NrakkSharpenBlade,2690,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_ElderBrain,2691,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_GithyankiGish,2692,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_GithyankiKithRak,2693,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_GithyankiSaboteur,2694,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_MindFlayerArcanist,2695,0,1,2
{'uses': ['portrait']},0,Icons/Events/2018Greengrass/Greengrass_Portraits_Whispers,2696,0,1,4
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_AlchemyJug1,2697,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_AlchemyJug2,2698,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_AlchemyJug3,2699,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Amulet1,2700,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Amulet2,2701,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Amulet3,2702,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Bracers1,2703,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Bracers2,2704,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Bracers3,2705,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_IounStone1,2706,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_IounStone2,2707,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_IounStone3,2708,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Naginata1,2709,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Naginata2,2710,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Naginata3,2711,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Scarf1,2712,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Scarf2,2713,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Nrakk/Icon_Equipment_Nrakk_Scarf3,2714,0,1,2
"{'uses': ['chest'], 'export_animation': True}",0,Chests/GreengrassGoldChest,2715,0,1,2
"{'uses': ['chest'], 'export_animation': True}",0,Chests/GreengrassSilverChest,2716,0,1,2
{'uses': ['doodad']},0,Doodads/Doodad_BurningLogBarricade,2717,0,3,3
{'uses': ['crusader']},0,Characters/Event/Hero_Strix_Large,2718,0,3,2
{'uses': ['portrait']},0,Portraits/Portrait_Strix,2719,0,1,2
{'uses': ['icon']},0,Icons/Buff_Rested,2720,0,1,2
"{'uses': ['icon'], 'export_animation': True}",0,Icons/Icon_HealthShield,2721,0,3,3
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_Invincible,2722,0,1,2
{'uses': ['effect']},0,Effects/Effect_DrunkinInvuln,2723,0,1,2
{'uses': ['chest']},0,Chests/SpringShowersWeekendPromoChest,2724,0,3,2
{'uses': ['promotion']},0,SalePacks/SpringShowersWeekend_Banner,2725,0,1,2
{'uses': ['promotion']},0,SalePacks/SpringShowersWeekend_Notification,2726,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_SpringShowersWeekend,2727,0,1,2
{'uses': ['projectile']},0,Effects/OgreBoltLauncher_Bolt,2728,0,1,2
{'uses': ['distraction']},0,Distractions/Distraction_Bat,2729,0,3,2
{'uses': ['distraction']},0,Distractions/Distraction_Crab,2730,0,3,2
{'uses': ['distraction']},0,Distractions/Distraction_Crate,2731,0,3,2
{'uses': ['distraction']},0,Distractions/Distraction_GiantBug,2732,0,3,2
{'uses': ['distraction']},0,Distractions/Distraction_Rat,2733,0,3,2
{'uses': ['distraction']},0,Distractions/Distraction_Spider,2734,0,3,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_EscortWaterdeepVariant2,2735,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_RescueInTheJungleVariant2,2736,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_TheTemplarsCampVariant2,2737,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_UnderdeepCatographyVariant3,2738,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_WaterdeepDetourVariant2,2739,0,1,2
{'uses': ['icon']},0,Icons/Icon_EasilyDistracted,2740,0,1,2
{'uses': ['icon']},0,Icons/Icon_UpholdingTheLaw,2741,0,1,2
{'uses': ['escort']},0,Variants/TombOfAnnihilation/Escort_GuideGrung,2742,0,3,2
{'uses': ['crusader']},0,Characters/Event/Hero_Nrakk,2743,0,3,6
{'uses': ['crusader']},0,Characters/Event/Hero_NrakkCharged,2744,0,3,4
"{'uses': ['icon'], 'export_animation': True}",0,Icons/Adventures/CampaignButton_Greengrass,2745,0,1,2
{'uses': ['icons']},0,SalePacks/Icon_Chest_LawAbidingWeekend,2746,0,1,2
{'uses': ['icons']},0,SalePacks/LawAbidingWeekend_Banner,2747,0,1,2
{'uses': ['icons']},0,SalePacks/LawAbidingWeekend_Notification,2748,0,1,2
{'uses': ['chest']},0,Chests/LawAbidingWeekendPromoChest,2749,0,3,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Crypt/Crypt_UndergroundTunnelEntrance_Near,2750,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Ship/ShipDeckAstralBrig_Near,2751,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/TownExteriorGreenGrassAstralBrig_Fore,2752,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/TownExteriorGreenGrassBurning_Near,2753,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/TownExteriorGreenGrass_Near,2754,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelElderBrainPool_Near,2755,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelUndergroundChamber_Near,2756,0,6,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_ElderBrain,2757,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_ElderBrainBody,2758,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_IntellectDevourer_1,2759,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_IntellectDevourer_2,2760,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_IntellectDevourer_3,2761,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_MindFlayer,2762,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_MindFlayerArcanist,2763,0,3,2
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_Mindwitness,2764,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiGish,2765,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiKithrak,2766,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiSaboteur,2767,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarriorRanged_1,2768,0,3,3
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarriorRanged_2,2769,0,3,3
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarriorRanged_3,2770,0,3,3
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarrior_1,2771,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarrior_2,2772,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GithyankiWarrior_3,2773,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_Quaggoth1,2774,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_Quaggoth2,2775,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_Quaggoth3,2776,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_QuaggothThonot,2777,0,3,2
{'uses': ['effect']},0,Effects/Effect_Whispers,2778,0,3,3
{'uses': ['effect']},0,Effects/Effect_FlowerPowerDamageNeg,2779,0,1,2
{'uses': ['effect']},0,Effects/Effect_FlowerPowerDamagePlus,2780,0,1,2
{'uses': ['effect']},0,Effects/Effect_FlowerPowerGoldPlus,2781,0,1,2
{'uses': ['effect']},0,Effects/Effect_FlowerPowerHealthNeg,2782,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_FlowerPowerDamageNeg,2783,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_FlowerPowerDamagePlus,2784,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_FlowerPowerGoldPlus,2785,0,1,2
{'uses': ['icons']},0,Icons/Events/2018Greengrass/Icon_Formation_FlowerPowerHealthNeg,2786,0,1,2
{'uses': ['crusader']},0,Characters/Event/Hero_Nrakk_Large,2787,0,3,2
{'uses': ['portrait']},0,Portraits/Portrait_Nrakk,2788,0,1,2
{'uses': ['effect']},0,Icons/Events/2018Greengrass/Effect_GithMonk,2789,0,1,2
{'uses': ['monster']},0,Monsters/Plants/Monster_Plant_SpringFlower,2790,0,3,2
{'uses': ['escort']},0,Variants/Escort_GithyankiMonk,2791,0,3,2
{'uses': ['icon']},0,Icons/Champions/Formation_Whispers,2792,0,1,2
{'uses': ['icons']},0,SalePacks/CompanionsWeekend_Banner,2793,0,1,2
{'uses': ['icons']},0,SalePacks/CompanionsWeekend_Notification,2794,0,1,2
{'uses': ['icons']},0,SalePacks/Icon_Chest_CompanionsWeekend,2795,0,1,2
{'uses': ['chest']},0,Chests/CompanionsWeekendPromoChest,2796,0,3,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bow1,2797,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bow2,2798,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bow3,2799,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bracer1,2800,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bracer2,2801,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Bracer3,2802,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_BreastPlate1,2803,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_BreastPlate2,2804,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_BreastPlate3,2805,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Dagger1,2806,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Dagger2,2807,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Dagger3,2808,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_HairClip1,2809,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_HairClip2,2810,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_HairClip3,2811,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Quiver1,2812,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Quiver2,2813,0,1,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/CattiBrie/Icon_Equipment_CattiBrie_Quiver3,2814,0,1,2
{'uses': ['icon']},0,SalePacks/ForceGreyWeekend_Banner,2815,0,1,2
{'uses': ['icon']},0,SalePacks/ForceGreyWeekend_Notification,2816,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_ForceGreyWeekend,2817,0,1,2
{'uses': ['chest']},0,Chests/ForceGreyWeekendPromoChest,2818,0,3,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_Captured,2819,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_CapturedVariant1,2820,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_ForbiddenCity,2821,0,1,2
{'uses': ['icon']},0,Icons/Adventures/Adventure_Tomb_ForbiddenCityVariant1,2822,0,1,2
"{'uses': ['effect'], 'export_animation': True}",0,Effects/Effect_Yaun_tiPowerup,2823,0,1,4
{'uses': ['effect']},0,Effects/Effect_IllInformedGuide,2824,0,1,2
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraExotics,2825,0,1,2
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraHalfBloods,2826,0,1,2
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraShorts,2827,0,1,2
{'uses': ['icons']},0,Icons/Champions/Icon_FormationBuff_BondExotics,2828,0,1,2
{'uses': ['icons']},0,Icons/Champions/Icon_FormationBuff_BondHalfBloods,2829,0,1,2
{'uses': ['icons']},0,Icons/Champions/Icon_FormationBuff_BondStorts,2830,0,1,2
{'uses': ['chest']},0,SalePacks/BirdLovingWeekendPromoChest,2831,0,3,7
{'uses': ['icon']},0,SalePacks/BirdLovingWeekend_Banner,2832,0,1,2
{'uses': ['icon']},0,SalePacks/BirdLovingWeekend_Notification,2833,0,1,2
{'uses': ['icon']},0,SalePacks/Icon_Chest_BirdLoving,2834,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Achievement_TheRunning_1,2835,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Achievement_TheRunning_2,2836,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Achievement_TheRunning_3,2837,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Achievement_TheRunning_4,2838,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Achievement_TheRunning_5,2839,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Formation_CriticalHit,2840,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Formation_MarkforDeath,2841,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Formation_PowerfulDraw,2842,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Specialization_CattiFollowUp,2843,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Specialization_CattiTheZone,2844,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/Icon_Ultimate_CattiFullQuiver,2845,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_Adventure,2846,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_Banner,2847,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_Blessings,2848,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_BlessingsTab,2849,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_Currency,2850,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_DivineFavor,2851,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_MiniCurrency,2852,0,1,2
{'uses': ['icon']},0,Icons/Events/2018TheRunning/TheRunning_Icon_MiniFavor,2853,0,1,2
